payment_id_PK,customer_id_FK,payment_method,date,amount
2209,1259,from terminal,11.03.2020 09:41 AM,50.0
2210,864,bank card,11.03.2020 10:22 AM,23.0
2211,189,bank card,11.03.2020 10:30 AM,24.0
2212,230,from terminal,11.03.2020 10:34 AM,50.0
2213,730,bank card,11.03.2020 10:43 AM,23.0
2214,405,from terminal,11.03.2020 11:40 AM,140.0
2215,446,bank card,11.03.2020 12:04 AM,23.0
2216,811,from another phone,11.03.2020 12:37 AM,50.0
2217,492,bank card,11.03.2020 01:20 PM,50.0
2218,22,from another phone,11.03.2020 01:54 PM,21.0
2219,737,bank card,11.03.2020 07:14 PM,25.0
2220,1023,bank card,11.03.2020 08:17 PM,19.0
2221,650,bank card,11.03.2020 10:40 PM,10.0
2222,725,bank card,11.03.2020 11:49 PM,15.0
2223,1254,bank card,11.03.2020 12:00 PM,15.0
2224,655,bank card,11.03.2020 12:10 PM,20.0
2225,100,bank card,12.03.2020 01:43 AM,23.0
2226,788,bank card,12.03.2020 01:51 AM,28.0
2227,1389,bank card,12.03.2020 02:59 AM,90.0
2228,782,bank card,12.03.2020 03:06 AM,22.0
2229,975,from another phone,12.03.2020 04:19 AM,23.0
2230,1373,bank card,12.03.2020 05:14 AM,23.0
2231,1255,bank card,12.03.2020 05:31 AM,90.0
2232,957,bank card,12.03.2020 05:31 AM,50.0
2233,1381,bank card,12.03.2020 05:36 AM,25.0
2234,527,bank card,12.03.2020 05:38 AM,21.0
2235,37,from another phone,12.03.2020 05:56 AM,21.0
2236,1171,bank card,12.03.2020 07:47 AM,140.0
2237,1035,from another phone,12.03.2020 07:51 AM,22.0
2238,1322,from another phone,12.03.2020 09:20 AM,50.0
2239,798,bank card,12.03.2020 10:30 AM,26.0
2240,579,bank card,12.03.2020 10:42 AM,21.0
2241,553,from terminal,12.03.2020 11:00 AM,50.0
2242,533,bank card,12.03.2020 11:13 AM,25.0
2243,254,bank card,12.03.2020 11:57 AM,15.0
2244,331,bank card,12.03.2020 12:51 AM,21.0
2245,395,bank card,12.03.2020 01:30 PM,15.0
2246,662,from another phone,12.03.2020 02:11 PM,15.0
2247,196,bank card,12.03.2020 03:44 PM,21.0
2248,933,bank card,12.03.2020 04:00 PM,22.0
2249,40,bank card,12.03.2020 04:21 PM,50.0
2250,476,from another phone,12.03.2020 04:32 PM,23.0
2251,208,bank card,12.03.2020 05:15 PM,90.0
2252,1301,bank card,12.03.2020 05:50 PM,22.0
2253,779,bank card,12.03.2020 06:46 PM,23.0
2254,25,bank card,12.03.2020 06:51 PM,21.0
2255,412,bank card,12.03.2020 07:16 PM,19.0
2256,268,bank card,12.03.2020 08:14 PM,21.0
2257,972,from another phone,12.03.2020 08:35 PM,50.0
2258,714,from terminal,12.03.2020 08:54 PM,15.0
2259,1180,bank card,12.03.2020 09:10 PM,26.0
2260,223,from another phone,12.03.2020 09:35 PM,10.0
2261,1168,bank card,12.03.2020 10:38 PM,10.0
2262,457,from terminal,12.03.2020 11:37 PM,24.0
2263,1303,bank card,13.03.2020 01:02 AM,15.0
2264,112,bank card,13.03.2020 01:08 AM,15.0
2265,497,bank card,13.03.2020 02:48 AM,23.0
2266,14,bank card,13.03.2020 02:49 AM,50.0
2267,911,from terminal,13.03.2020 03:35 AM,22.0
2268,751,bank card,13.03.2020 03:51 AM,21.0
2269,1157,bank card,13.03.2020 04:26 AM,21.0
2270,350,bank card,13.03.2020 04:30 AM,50.0
2271,455,bank card,13.03.2020 04:49 AM,19.0
2272,292,bank card,13.03.2020 05:04 AM,30.0
2273,129,bank card,13.03.2020 05:38 AM,10.0
2274,875,bank card,13.03.2020 05:40 AM,25.0
2275,50,bank card,13.03.2020 06:22 AM,10.0
2276,1263,from another phone,13.03.2020 07:01 AM,19.0
2277,1097,from another phone,13.03.2020 08:47 AM,50.0
2278,620,from terminal,13.03.2020 09:32 AM,10.0
2279,75,bank card,13.03.2020 10:02 AM,15.0
2280,592,bank card,13.03.2020 10:17 AM,23.0
2281,1019,bank card,13.03.2020 10:40 AM,10.0
2282,932,bank card,13.03.2020 11:02 AM,23.0
2283,1002,bank card,13.03.2020 11:43 AM,24.0
2284,279,bank card,13.03.2020 12:18 AM,19.0
2285,676,bank card,13.03.2020 12:50 AM,15.0
2286,117,from terminal,13.03.2020 01:04 PM,22.0
2287,122,bank card,13.03.2020 01:14 PM,18.0
2288,97,bank card,13.03.2020 01:24 PM,50.0
2289,483,from terminal,13.03.2020 01:28 PM,18.0
2290,548,bank card,13.03.2020 01:38 PM,19.0
2291,1242,from terminal,13.03.2020 01:49 PM,50.0
2292,1241,from another phone,13.03.2020 02:25 PM,19.0
2293,525,bank card,13.03.2020 03:30 PM,26.0
2294,369,bank card,13.03.2020 04:25 PM,24.0
2295,628,from terminal,13.03.2020 04:46 PM,50.0
2296,350,bank card,13.03.2020 05:00 PM,90.0
2297,1352,bank card,13.03.2020 06:18 PM,23.0
2298,528,from terminal,13.03.2020 06:40 PM,21.0
2299,373,bank card,13.03.2020 06:54 PM,20.0
2300,131,bank card,13.03.2020 10:06 PM,22.0
2301,1126,bank card,13.03.2020 10:47 PM,22.0
2302,1018,bank card,13.03.2020 11:13 PM,24.0
2303,1150,bank card,13.03.2020 11:51 PM,22.0
2304,486,bank card,14.03.2020 02:11 AM,23.0
2305,1225,bank card,14.03.2020 02:52 AM,21.0
2306,1129,bank card,14.03.2020 03:38 AM,20.0
2307,301,bank card,14.03.2020 04:11 AM,90.0
2308,296,bank card,14.03.2020 04:16 AM,26.0
2309,649,bank card,14.03.2020 04:30 AM,24.0
2310,708,bank card,14.03.2020 04:58 AM,50.0
2311,768,bank card,14.03.2020 05:25 AM,25.0
2312,1271,bank card,14.03.2020 07:09 AM,50.0
2313,1221,from terminal,14.03.2020 07:24 AM,23.0
2314,1152,bank card,14.03.2020 08:16 AM,23.0
2315,375,bank card,14.03.2020 08:32 AM,26.0
2316,545,bank card,14.03.2020 10:10 AM,90.0
2317,1127,bank card,14.03.2020 11:08 AM,26.0
2318,1354,from terminal,14.03.2020 12:20 AM,20.0
2319,387,bank card,14.03.2020 12:28 AM,28.0
2320,980,bank card,14.03.2020 01:38 PM,21.0
2321,677,bank card,14.03.2020 03:42 PM,22.0
2322,312,from terminal,14.03.2020 03:56 PM,25.0
2323,338,bank card,14.03.2020 04:19 PM,22.0
2324,1329,bank card,14.03.2020 04:48 PM,140.0
2325,598,from terminal,14.03.2020 05:26 PM,22.0
2326,341,from terminal,14.03.2020 06:01 PM,25.0
2327,467,bank card,14.03.2020 06:05 PM,23.0
2328,514,from terminal,14.03.2020 06:16 PM,16.0
2329,1336,from another phone,14.03.2020 06:48 PM,50.0
2330,96,from terminal,14.03.2020 07:41 PM,21.0
2331,71,from terminal,14.03.2020 08:13 PM,27.0
2332,323,from terminal,14.03.2020 08:57 PM,22.0
2333,641,bank card,14.03.2020 09:02 PM,29.0
2334,652,bank card,14.03.2020 11:16 PM,10.0
2335,291,bank card,14.03.2020 11:46 PM,10.0
2336,1360,bank card,14.03.2020 12:27 PM,15.0
2337,441,bank card,14.03.2020 12:34 PM,19.0
2338,86,from another phone,15.03.2020 01:01 AM,22.0
2339,111,bank card,15.03.2020 02:51 AM,22.0
2340,1373,bank card,15.03.2020 02:58 AM,15.0
2341,1360,from another phone,15.03.2020 02:59 AM,22.0
2342,933,bank card,15.03.2020 03:25 AM,23.0
2343,754,from terminal,15.03.2020 04:14 AM,140.0
2344,123,bank card,15.03.2020 04:19 AM,26.0
2345,211,bank card,15.03.2020 04:40 AM,90.0
2346,556,bank card,15.03.2020 05:08 AM,26.0
2347,1061,from terminal,15.03.2020 05:30 AM,27.0
2348,102,bank card,15.03.2020 06:21 AM,22.0
2349,356,from terminal,15.03.2020 07:28 AM,20.0
2350,912,from terminal,15.03.2020 07:51 AM,23.0
2351,796,bank card,15.03.2020 08:35 AM,50.0
2352,449,bank card,15.03.2020 08:48 AM,23.0
2353,1249,from terminal,15.03.2020 10:23 AM,25.0
2354,401,bank card,15.03.2020 11:41 AM,15.0
2355,987,bank card,15.03.2020 12:02 AM,15.0
2356,37,bank card,15.03.2020 12:39 AM,23.0
2357,302,bank card,15.03.2020 12:52 AM,50.0
2358,1213,from terminal,15.03.2020 03:46 PM,23.0
2359,1114,from another phone,15.03.2020 03:51 PM,18.0
2360,1127,bank card,15.03.2020 04:51 PM,22.0
2361,660,from terminal,15.03.2020 05:32 PM,22.0
2362,277,bank card,15.03.2020 05:45 PM,17.0
2363,635,bank card,15.03.2020 07:12 PM,27.0
2364,185,from terminal,15.03.2020 08:00 PM,24.0
2365,882,bank card,15.03.2020 09:33 PM,22.0
2366,280,from terminal,15.03.2020 11:40 PM,15.0
2367,869,from terminal,15.03.2020 11:55 PM,10.0
2368,732,bank card,16.03.2020 02:35 AM,27.0
2369,631,bank card,16.03.2020 02:55 AM,21.0
2370,1375,bank card,16.03.2020 04:00 AM,50.0
2371,236,bank card,16.03.2020 07:28 AM,20.0
2372,1004,bank card,16.03.2020 07:55 AM,90.0
2373,720,bank card,16.03.2020 07:56 AM,26.0
2374,1010,from terminal,16.03.2020 09:12 AM,21.0
2375,563,bank card,16.03.2020 09:22 AM,23.0
2376,142,from terminal,16.03.2020 10:08 AM,50.0
2377,873,bank card,16.03.2020 10:13 AM,17.0
2378,318,bank card,16.03.2020 10:57 AM,20.0
2379,197,bank card,16.03.2020 11:20 AM,20.0
2380,1241,from terminal,16.03.2020 11:23 AM,21.0
2381,1055,from another phone,16.03.2020 01:21 PM,20.0
2382,1227,from terminal,16.03.2020 01:22 PM,21.0
2383,1012,bank card,16.03.2020 02:44 PM,21.0
2384,660,bank card,16.03.2020 06:55 PM,26.0
2385,1194,bank card,16.03.2020 08:25 PM,90.0
2386,710,bank card,16.03.2020 09:12 PM,25.0
2387,1000,bank card,16.03.2020 09:29 PM,24.0
2388,806,bank card,16.03.2020 10:27 PM,20.0
2389,789,from terminal,16.03.2020 10:50 PM,15.0
2390,575,from terminal,16.03.2020 11:17 PM,90.0
2391,284,bank card,16.03.2020 11:54 PM,15.0
2392,427,from terminal,16.03.2020 12:53 PM,21.0
2393,1292,bank card,17.03.2020 01:38 AM,21.0
2394,7,bank card,17.03.2020 01:45 AM,19.0
2395,975,from terminal,17.03.2020 01:46 AM,50.0
2396,754,bank card,17.03.2020 01:51 AM,20.0
2397,606,bank card,17.03.2020 02:36 AM,140.0
2398,343,bank card,17.03.2020 03:03 AM,20.0
2399,796,bank card,17.03.2020 03:37 AM,26.0
2400,721,from terminal,17.03.2020 04:39 AM,140.0
2401,521,bank card,17.03.2020 04:46 AM,15.0
2402,1210,from another phone,17.03.2020 04:55 AM,15.0
2403,221,bank card,17.03.2020 05:00 AM,24.0
2404,989,bank card,17.03.2020 05:45 AM,15.0
2405,375,bank card,17.03.2020 06:38 AM,26.0
2406,965,bank card,17.03.2020 06:45 AM,22.0
2407,543,bank card,17.03.2020 06:47 AM,24.0
2408,1107,bank card,17.03.2020 06:59 AM,25.0
2409,1300,bank card,17.03.2020 07:43 AM,25.0
2410,181,bank card,17.03.2020 07:58 AM,20.0
2411,652,from terminal,17.03.2020 08:08 AM,21.0
2412,350,from terminal,17.03.2020 08:38 AM,27.0
2413,362,bank card,17.03.2020 08:47 AM,15.0
2414,1081,bank card,17.03.2020 09:25 AM,21.0
2415,332,bank card,17.03.2020 10:17 AM,21.0
2416,687,from terminal,17.03.2020 10:46 AM,10.0
2417,887,bank card,17.03.2020 11:57 AM,16.0
2418,678,bank card,17.03.2020 12:01 AM,90.0
2419,584,bank card,17.03.2020 12:47 AM,90.0
2420,867,bank card,17.03.2020 01:05 PM,21.0
2421,79,bank card,17.03.2020 01:55 PM,27.0
2422,946,bank card,17.03.2020 02:14 PM,20.0
2423,110,bank card,17.03.2020 02:58 PM,15.0
2424,1363,bank card,17.03.2020 03:15 PM,25.0
2425,435,from terminal,17.03.2020 03:34 PM,15.0
2426,1082,from another phone,17.03.2020 06:33 PM,140.0
2427,1041,bank card,17.03.2020 06:50 PM,50.0
2428,938,from terminal,17.03.2020 08:25 PM,22.0
2429,154,from terminal,17.03.2020 09:08 PM,25.0
2430,1102,from terminal,17.03.2020 09:45 PM,22.0
2431,1245,from terminal,17.03.2020 09:50 PM,20.0
2432,826,bank card,17.03.2020 11:18 PM,23.0
2433,1255,bank card,17.03.2020 11:54 PM,24.0
2434,638,bank card,17.03.2020 12:26 PM,50.0
2435,1337,bank card,17.03.2020 12:46 PM,17.0
2436,294,from terminal,18.03.2020 01:03 AM,15.0
2437,751,from terminal,18.03.2020 01:21 AM,25.0
2438,1199,bank card,18.03.2020 02:16 AM,20.0
2439,909,bank card,18.03.2020 03:32 AM,22.0
2440,1319,bank card,18.03.2020 04:02 AM,22.0
2441,1096,bank card,18.03.2020 04:38 AM,22.0
2442,994,from terminal,18.03.2020 05:16 AM,26.0
2443,369,from another phone,18.03.2020 06:39 AM,21.0
2444,19,bank card,18.03.2020 07:48 AM,20.0
2445,314,bank card,18.03.2020 07:52 AM,21.0
2446,1330,bank card,18.03.2020 08:23 AM,50.0
2447,1182,bank card,18.03.2020 09:00 AM,90.0
2448,551,bank card,18.03.2020 09:29 AM,24.0
2449,1075,bank card,18.03.2020 09:45 AM,15.0
2450,128,bank card,18.03.2020 09:55 AM,21.0
2451,418,bank card,18.03.2020 10:01 AM,20.0
2452,199,bank card,18.03.2020 12:07 AM,19.0
2453,1280,bank card,18.03.2020 01:13 PM,15.0
2454,368,from terminal,18.03.2020 02:20 PM,90.0
2455,880,from terminal,18.03.2020 02:34 PM,22.0
2456,1216,bank card,18.03.2020 02:49 PM,24.0
2457,769,from terminal,18.03.2020 04:18 PM,20.0
2458,612,bank card,18.03.2020 05:01 PM,22.0
2459,287,bank card,18.03.2020 05:20 PM,24.0
2460,1147,from terminal,18.03.2020 07:26 PM,19.0
2461,441,bank card,18.03.2020 07:51 PM,21.0
2462,60,from terminal,18.03.2020 08:18 PM,17.0
2463,1158,bank card,18.03.2020 08:33 PM,15.0
2464,1180,bank card,18.03.2020 09:15 PM,140.0
2465,924,from another phone,18.03.2020 09:33 PM,24.0
2466,274,from another phone,18.03.2020 09:41 PM,50.0
2467,1386,bank card,18.03.2020 12:06 PM,25.0
2468,335,bank card,19.03.2020 01:19 AM,26.0
2469,228,bank card,19.03.2020 01:30 AM,26.0
2470,938,bank card,19.03.2020 01:36 AM,21.0
2471,114,bank card,19.03.2020 01:38 AM,50.0
2472,264,bank card,19.03.2020 01:59 AM,27.0
2473,208,bank card,19.03.2020 03:10 AM,24.0
2474,205,bank card,19.03.2020 03:13 AM,24.0
2475,780,bank card,19.03.2020 03:19 AM,23.0
2476,1367,bank card,19.03.2020 03:40 AM,90.0
2477,7,bank card,19.03.2020 04:03 AM,25.0
2478,1055,from terminal,19.03.2020 05:21 AM,23.0
2479,1121,bank card,19.03.2020 06:37 AM,10.0
2480,429,bank card,19.03.2020 06:55 AM,90.0
2481,370,bank card,19.03.2020 07:06 AM,21.0
2482,502,bank card,19.03.2020 07:06 AM,22.0
2483,383,bank card,19.03.2020 07:09 AM,20.0
2484,451,bank card,19.03.2020 07:17 AM,24.0
2485,354,bank card,19.03.2020 07:17 AM,21.0
2486,314,bank card,19.03.2020 07:19 AM,26.0
2487,213,from terminal,19.03.2020 07:39 AM,26.0
2488,1283,from terminal,19.03.2020 08:51 AM,20.0
2489,125,bank card,19.03.2020 10:08 AM,21.0
2490,148,from terminal,19.03.2020 10:36 AM,23.0
2491,150,bank card,19.03.2020 11:39 AM,19.0
2492,1329,from terminal,19.03.2020 12:38 AM,22.0
2493,379,bank card,19.03.2020 01:58 PM,23.0
2494,1358,from terminal,19.03.2020 02:34 PM,22.0
2495,114,bank card,19.03.2020 04:26 PM,21.0
2496,1043,from terminal,19.03.2020 06:06 PM,140.0
2497,574,from terminal,19.03.2020 06:39 PM,10.0
2498,872,bank card,19.03.2020 06:52 PM,25.0
2499,592,bank card,19.03.2020 07:43 PM,50.0
2500,870,bank card,19.03.2020 07:54 PM,24.0
2501,884,bank card,19.03.2020 08:51 PM,23.0
2502,363,bank card,19.03.2020 09:46 PM,19.0
2503,1345,bank card,19.03.2020 10:13 PM,50.0
2504,929,bank card,19.03.2020 11:00 PM,16.0
2505,1183,from another phone,19.03.2020 11:35 PM,15.0
2506,325,from terminal,19.03.2020 12:09 PM,18.0
2507,1210,from terminal,19.03.2020 12:18 PM,15.0
2508,645,bank card,19.03.2020 12:23 PM,15.0
2509,1133,from terminal,20.03.2020 01:07 AM,21.0
2510,538,bank card,20.03.2020 01:34 AM,23.0
2511,1119,bank card,20.03.2020 03:20 AM,21.0
2512,403,bank card,20.03.2020 04:28 AM,23.0
2513,215,bank card,20.03.2020 05:22 AM,20.0
2514,655,bank card,20.03.2020 06:00 AM,140.0
2515,292,from terminal,20.03.2020 06:10 AM,21.0
2516,530,from terminal,20.03.2020 06:14 AM,23.0
2517,974,bank card,20.03.2020 07:20 AM,19.0
2518,1322,bank card,20.03.2020 08:27 AM,24.0
2519,811,bank card,20.03.2020 10:40 AM,21.0
2520,297,from terminal,20.03.2020 10:45 AM,15.0
2521,596,from another phone,20.03.2020 11:56 AM,18.0
2522,98,from terminal,20.03.2020 12:34 AM,26.0
2523,563,from terminal,20.03.2020 01:19 PM,20.0
2524,1211,bank card,20.03.2020 01:46 PM,28.0
2525,229,from terminal,20.03.2020 01:57 PM,24.0
2526,37,bank card,20.03.2020 01:58 PM,90.0
2527,1160,bank card,20.03.2020 02:17 PM,15.0
2528,1328,from terminal,20.03.2020 02:20 PM,19.0
2529,745,from terminal,20.03.2020 02:37 PM,15.0
2530,949,bank card,20.03.2020 02:42 PM,23.0
2531,920,bank card,20.03.2020 02:55 PM,26.0
2532,795,bank card,20.03.2020 03:00 PM,20.0
2533,23,bank card,20.03.2020 03:25 PM,22.0
2534,1370,bank card,20.03.2020 04:12 PM,23.0
2535,458,from terminal,20.03.2020 04:15 PM,50.0
2536,573,from terminal,20.03.2020 05:27 PM,26.0
2537,70,from another phone,20.03.2020 05:31 PM,22.0
2538,547,bank card,20.03.2020 07:01 PM,19.0
2539,641,bank card,20.03.2020 07:23 PM,19.0
2540,1314,bank card,20.03.2020 08:33 PM,22.0
2541,146,bank card,20.03.2020 09:13 PM,22.0
2542,384,bank card,20.03.2020 09:13 PM,27.0
2543,785,bank card,20.03.2020 09:15 PM,50.0
2544,453,from terminal,20.03.2020 11:12 PM,22.0
2545,453,bank card,20.03.2020 11:14 PM,24.0
2546,1320,from terminal,20.03.2020 12:12 PM,15.0
2547,329,from terminal,21.03.2020 01:54 AM,26.0
2548,51,bank card,21.03.2020 01:59 AM,20.0
2549,212,bank card,21.03.2020 04:17 AM,20.0
2550,832,bank card,21.03.2020 07:06 AM,18.0
2551,695,bank card,21.03.2020 07:35 AM,21.0
2552,197,bank card,21.03.2020 08:45 AM,18.0
2553,357,from terminal,21.03.2020 12:14 AM,50.0
2554,1270,from another phone,21.03.2020 12:49 AM,23.0
2555,897,from another phone,21.03.2020 12:51 AM,50.0
2556,1190,from terminal,21.03.2020 01:02 PM,22.0
2557,236,bank card,21.03.2020 02:36 PM,24.0
2558,1319,bank card,21.03.2020 03:19 PM,140.0
2559,216,from another phone,21.03.2020 04:18 PM,21.0
2560,1281,from terminal,21.03.2020 05:01 PM,24.0
2561,1101,bank card,21.03.2020 06:14 PM,28.0
2562,743,bank card,21.03.2020 06:50 PM,29.0
2563,463,bank card,21.03.2020 07:13 PM,19.0
2564,554,bank card,21.03.2020 07:34 PM,22.0
2565,32,from terminal,21.03.2020 07:48 PM,25.0
2566,538,bank card,21.03.2020 08:14 PM,23.0
2567,792,from terminal,21.03.2020 08:15 PM,15.0
2568,229,bank card,21.03.2020 08:31 PM,26.0
2569,703,bank card,21.03.2020 08:50 PM,22.0
2570,1132,from terminal,21.03.2020 09:22 PM,23.0
2571,75,bank card,21.03.2020 09:39 PM,23.0
2572,50,bank card,21.03.2020 09:50 PM,15.0
2573,900,bank card,21.03.2020 10:03 PM,22.0
2574,700,bank card,21.03.2020 10:12 PM,23.0
2575,1033,from terminal,21.03.2020 10:22 PM,10.0
2576,1268,bank card,21.03.2020 10:23 PM,26.0
2577,1337,bank card,21.03.2020 10:44 PM,140.0
2578,472,from another phone,21.03.2020 11:00 PM,25.0
2579,197,bank card,21.03.2020 11:40 PM,20.0
2580,342,bank card,21.03.2020 11:54 PM,15.0
2581,1096,bank card,21.03.2020 12:10 PM,22.0
2582,1212,bank card,21.03.2020 12:13 PM,90.0
2583,873,from terminal,22.03.2020 02:11 AM,90.0
2584,260,bank card,22.03.2020 02:34 AM,26.0
2585,420,bank card,22.03.2020 02:43 AM,90.0
2586,158,bank card,22.03.2020 02:45 AM,25.0
2587,686,bank card,22.03.2020 03:01 AM,22.0
2588,1194,bank card,22.03.2020 03:38 AM,50.0
2589,141,bank card,22.03.2020 03:44 AM,24.0
2590,1313,bank card,22.03.2020 05:14 AM,22.0
2591,1390,bank card,22.03.2020 05:54 AM,15.0
2592,1054,from terminal,22.03.2020 06:07 AM,19.0
2593,419,bank card,22.03.2020 06:28 AM,22.0
2594,943,bank card,22.03.2020 07:17 AM,140.0
2595,330,bank card,22.03.2020 08:58 AM,24.0
2596,694,bank card,22.03.2020 09:28 AM,15.0
2597,507,from terminal,22.03.2020 09:34 AM,15.0
2598,1217,bank card,22.03.2020 10:29 AM,90.0
2599,849,bank card,22.03.2020 11:11 AM,23.0
2600,730,bank card,22.03.2020 12:44 AM,21.0
2601,1378,bank card,22.03.2020 01:59 PM,15.0
2602,152,from terminal,22.03.2020 03:43 PM,50.0
2603,365,bank card,22.03.2020 03:46 PM,21.0
2604,510,bank card,22.03.2020 04:28 PM,24.0
2605,363,from terminal,22.03.2020 05:26 PM,19.0
2606,324,bank card,22.03.2020 07:07 PM,21.0
2607,1031,bank card,22.03.2020 07:19 PM,90.0
2608,1255,bank card,22.03.2020 08:19 PM,24.0
2609,352,bank card,22.03.2020 09:52 PM,23.0
2610,141,bank card,22.03.2020 09:54 PM,22.0
2611,736,bank card,22.03.2020 11:03 PM,19.0
2612,1080,bank card,22.03.2020 12:15 PM,50.0
2613,957,bank card,22.03.2020 12:50 PM,20.0
2614,746,bank card,23.03.2020 01:04 AM,24.0
2615,929,from terminal,23.03.2020 01:31 AM,20.0
2616,891,bank card,23.03.2020 01:51 AM,23.0
2617,1333,from another phone,23.03.2020 04:46 AM,20.0
2618,928,bank card,23.03.2020 04:54 AM,19.0
2619,530,from terminal,23.03.2020 05:15 AM,25.0
2620,714,from terminal,23.03.2020 05:34 AM,21.0
2621,687,from terminal,23.03.2020 05:55 AM,23.0
2622,198,from terminal,23.03.2020 06:14 AM,10.0
2623,23,bank card,23.03.2020 06:27 AM,26.0
2624,850,bank card,23.03.2020 07:18 AM,23.0
2625,778,from terminal,23.03.2020 07:44 AM,50.0
2626,882,from another phone,23.03.2020 08:32 AM,24.0
2627,1160,from terminal,23.03.2020 10:59 AM,90.0
2628,1243,bank card,23.03.2020 11:42 AM,50.0
2629,222,bank card,23.03.2020 12:09 AM,10.0
2630,224,bank card,23.03.2020 02:45 PM,15.0
2631,615,from terminal,23.03.2020 03:24 PM,22.0
2632,1045,from terminal,23.03.2020 04:35 PM,21.0
2633,645,bank card,23.03.2020 04:37 PM,15.0
2634,1349,bank card,23.03.2020 05:24 PM,22.0
2635,654,bank card,23.03.2020 05:27 PM,15.0
2636,646,bank card,23.03.2020 05:35 PM,21.0
2637,883,from terminal,23.03.2020 06:07 PM,23.0
2638,817,bank card,23.03.2020 06:21 PM,15.0
2639,964,bank card,23.03.2020 07:31 PM,50.0
2640,839,bank card,23.03.2020 07:53 PM,90.0
2641,1364,bank card,23.03.2020 08:02 PM,18.0
2642,763,from another phone,23.03.2020 08:59 PM,20.0
2643,1258,bank card,23.03.2020 09:15 PM,22.0
2644,713,bank card,23.03.2020 09:41 PM,50.0
2645,715,bank card,23.03.2020 10:45 PM,50.0
2646,924,bank card,23.03.2020 12:58 PM,15.0
2647,63,bank card,24.03.2020 01:17 AM,20.0
2648,463,bank card,24.03.2020 01:37 AM,17.0
2649,1133,from terminal,24.03.2020 01:39 AM,21.0
2650,1371,bank card,24.03.2020 02:13 AM,24.0
2651,168,from terminal,24.03.2020 03:20 AM,21.0
2652,371,bank card,24.03.2020 03:24 AM,140.0
2653,1000,bank card,24.03.2020 03:45 AM,25.0
2654,637,bank card,24.03.2020 04:39 AM,15.0
2655,155,bank card,24.03.2020 04:45 AM,21.0
2656,181,from terminal,24.03.2020 05:13 AM,20.0
2657,1002,bank card,24.03.2020 05:44 AM,24.0
2658,106,bank card,24.03.2020 05:59 AM,90.0
2659,1047,bank card,24.03.2020 07:16 AM,19.0
2660,408,bank card,24.03.2020 07:24 AM,50.0
2661,655,bank card,24.03.2020 08:09 AM,140.0
2662,434,bank card,24.03.2020 08:11 AM,50.0
2663,258,from terminal,24.03.2020 09:42 AM,19.0
2664,1163,bank card,24.03.2020 09:50 AM,21.0
2665,1178,bank card,24.03.2020 10:09 AM,24.0
2666,1308,from terminal,24.03.2020 10:28 AM,24.0
2667,743,bank card,24.03.2020 10:35 AM,50.0
2668,1002,bank card,24.03.2020 10:46 AM,18.0
2669,731,bank card,24.03.2020 11:43 AM,23.0
2670,633,bank card,24.03.2020 12:39 AM,21.0
2671,260,bank card,24.03.2020 01:26 PM,22.0
2672,463,from terminal,24.03.2020 02:22 PM,50.0
2673,998,bank card,24.03.2020 02:24 PM,15.0
2674,1141,bank card,24.03.2020 03:00 PM,19.0
2675,1041,bank card,24.03.2020 03:32 PM,21.0
2676,605,from terminal,24.03.2020 03:40 PM,140.0
2677,216,bank card,24.03.2020 04:09 PM,21.0
2678,769,from terminal,24.03.2020 04:23 PM,23.0
2679,1073,bank card,24.03.2020 04:41 PM,15.0
2680,89,from terminal,24.03.2020 04:59 PM,22.0
2681,527,bank card,24.03.2020 05:15 PM,90.0
2682,283,bank card,24.03.2020 05:29 PM,10.0
2683,1026,bank card,24.03.2020 05:32 PM,140.0
2684,139,bank card,24.03.2020 05:56 PM,26.0
